l_ear,l_forehead,r_forehead,r_ear,ch5,ch6 
825.6043956043957,822.3809523809524,853.8095238095239,845.3479853479854,nan,nan
832.0512820512821,821.978021978022,848.5714285714286,840.5128205128206,nan,nan
822.3809523809524,822.3809523809524,848.5714285714286,841.3186813186813,nan,nan
813.919413919414,820.3663003663004,849.7802197802198,834.4688644688645,nan,nan
815.5311355311355,820.7692307692308,848.1684981684982,833.6630036630037,nan,nan
819.5604395604396,819.96336996337,849.3772893772895,835.2747252747253,nan,nan
816.3369963369963,819.5604395604396,848.1684981684982,828.4249084249085,nan,nan
819.5604395604396,821.978021978022,846.5567765567765,835.6776556776557,nan,nan
821.5750915750916,821.1721611721612,847.3626373626374,838.901098901099,nan,nan
820.3663003663004,818.7545787545788,847.7655677655678,844.945054945055,nan,nan
820.7692307692308,817.948717948718,848.5714285714286,841.3186813186813,nan,nan
822.3809523809524,822.7838827838829,847.7655677655678,838.4981684981685,nan,nan
815.5311355311355,820.3663003663004,853.0036630036631,848.974358974359,nan,nan
822.3809523809524,819.1575091575091,855.0183150183151,847.3626373626374,nan,nan
831.6483516483516,818.3516483516484,855.8241758241759,848.974358974359,nan,nan
828.8278388278388,821.1721611721612,855.0183150183151,848.1684981684982,nan,nan
834.0659340659341,824.3956043956044,853.0036630036631,836.886446886447,nan,nan
823.992673992674,824.3956043956044,853.0036630036631,846.5567765567765,nan,nan
821.5750915750916,821.5750915750916,844.5421245421246,838.901098901099,nan,nan
823.1868131868132,821.5750915750916,845.3479853479854,837.6923076923077,nan,nan
824.3956043956044,819.96336996337,848.5714285714286,839.3040293040293,nan,nan
826.8131868131868,819.96336996337,848.974358974359,844.5421245421246,nan,nan
826.4102564102565,821.5750915750916,846.5567765567765,848.1684981684982,nan,nan
828.021978021978,823.1868131868132,846.5567765567765,844.945054945055,nan,nan
821.978021978022,821.978021978022,846.959706959707,846.1538461538462,nan,nan
821.5750915750916,825.2014652014652,848.974358974359,844.945054945055,nan,nan
828.4249084249085,825.6043956043957,848.974358974359,836.4835164835165,nan,nan
830.4395604395604,819.96336996337,847.3626373626374,850.989010989011,nan,nan
827.2161172161173,821.5750915750916,849.7802197802198,846.959706959707,nan,nan
818.3516483516484,822.3809523809524,854.6153846153846,850.1831501831502,nan,nan
820.7692307692308,821.978021978022,848.1684981684982,822.3809523809524,nan,nan
822.7838827838829,818.7545787545788,850.989010989011,833.6630036630037,nan,nan
824.3956043956044,817.1428571428571,850.989010989011,844.1391941391942,nan,nan
830.4395604395604,821.5750915750916,851.7948717948718,837.2893772893773,nan,nan
825.6043956043957,817.1428571428571,850.989010989011,842.9304029304029,nan,nan
822.3809523809524,818.7545787545788,853.8095238095239,836.886446886447,nan,nan
823.1868131868132,821.5750915750916,854.2124542124542,839.3040293040293,nan,nan
828.021978021978,819.5604395604396,854.6153846153846,842.5274725274726,nan,nan
822.3809523809524,818.7545787545788,855.0183150183151,847.3626373626374,nan,nan
822.3809523809524,817.948717948718,855.4212454212454,844.1391941391942,nan,nan
830.0366300366301,819.1575091575091,859.8534798534798,840.5128205128206,nan,nan
827.2161172161173,819.96336996337,858.6446886446887,844.5421245421246,nan,nan
832.8571428571429,825.2014652014652,850.1831501831502,852.1978021978023,nan,nan
838.0952380952381,826.4102564102565,845.3479853479854,835.2747252747253,nan,nan
832.8571428571429,827.2161172161173,845.7509157509157,842.1245421245421,nan,nan
832.0512820512821,819.5604395604396,850.1831501831502,852.1978021978023,nan,nan
834.8717948717949,820.7692307692308,850.5860805860806,846.1538461538462,nan,nan
826.4102564102565,826.8131868131868,853.0036630036631,850.989010989011,nan,nan
827.2161172161173,822.3809523809524,852.1978021978023,844.5421245421246,nan,nan
832.0512820512821,825.6043956043957,852.1978021978023,847.3626373626374,nan,nan
830.0366300366301,825.2014652014652,849.7802197802198,847.3626373626374,nan,nan
832.8571428571429,821.5750915750916,851.3919413919414,846.959706959707,nan,nan
814.3223443223443,820.7692307692308,851.3919413919414,844.945054945055,nan,nan
816.7399267399268,820.7692307692308,849.7802197802198,844.1391941391942,nan,nan
825.2014652014652,820.7692307692308,853.0036630036631,836.4835164835165,nan,nan
823.992673992674,819.5604395604396,851.7948717948718,836.886446886447,nan,nan
841.3186813186813,830.0366300366301,848.974358974359,844.5421245421246,nan,nan
823.1868131868132,823.992673992674,858.2417582417582,848.974358974359,nan,nan
818.3516483516484,824.3956043956044,856.6300366300367,834.8717948717949,nan,nan
828.4249084249085,820.7692307692308,853.4065934065934,839.3040293040293,nan,nan
830.0366300366301,820.7692307692308,854.6153846153846,843.3333333333334,nan,nan
826.4102564102565,818.3516483516484,855.0183150183151,837.6923076923077,nan,nan
832.0512820512821,821.1721611721612,853.8095238095239,841.7216117216118,nan,nan
832.4542124542124,825.2014652014652,855.4212454212454,838.0952380952381,nan,nan
833.6630036630037,823.1868131868132,853.0036630036631,832.8571428571429,nan,nan
820.3663003663004,823.1868131868132,854.6153846153846,844.1391941391942,nan,nan
821.978021978022,825.2014652014652,848.974358974359,858.2417582417582,nan,nan
828.8278388278388,830.4395604395604,850.989010989011,840.9157509157509,nan,nan
824.7985347985348,825.6043956043957,853.8095238095239,844.945054945055,nan,nan
822.3809523809524,825.6043956043957,851.3919413919414,834.8717948717949,nan,nan
817.5457875457876,825.6043956043957,848.5714285714286,832.8571428571429,nan,nan
822.3809523809524,823.992673992674,850.1831501831502,844.5421245421246,nan,nan
823.992673992674,821.978021978022,852.1978021978023,845.3479853479854,nan,nan
820.3663003663004,821.5750915750916,852.1978021978023,836.0805860805862,nan,nan
817.948717948718,824.7985347985348,851.7948717948718,830.8424908424909,nan,nan
821.1721611721612,826.4102564102565,852.1978021978023,830.0366300366301,nan,nan
823.992673992674,823.5897435897436,851.7948717948718,831.2454212454213,nan,nan
823.1868131868132,823.5897435897436,850.989010989011,830.0366300366301,nan,nan
826.4102564102565,827.2161172161173,849.7802197802198,831.6483516483516,nan,nan
826.4102564102565,826.007326007326,852.6007326007326,838.0952380952381,nan,nan
816.7399267399268,819.5604395604396,846.1538461538462,826.8131868131868,nan,nan
816.7399267399268,821.1721611721612,849.3772893772895,836.886446886447,nan,nan
814.3223443223443,818.3516483516484,847.7655677655678,836.4835164835165,nan,nan
812.3076923076924,817.5457875457876,850.989010989011,839.3040293040293,nan,nan
814.7252747252747,819.1575091575091,853.0036630036631,836.0805860805862,nan,nan
818.7545787545788,819.96336996337,853.0036630036631,840.1098901098901,nan,nan
819.5604395604396,818.3516483516484,852.6007326007326,842.5274725274726,nan,nan
823.992673992674,818.3516483516484,851.3919413919414,828.021978021978,nan,nan
820.3663003663004,820.7692307692308,850.5860805860806,824.3956043956044,nan,nan
812.7106227106227,820.3663003663004,848.974358974359,826.4102564102565,nan,nan
815.934065934066,819.96336996337,848.974358974359,827.6190476190476,nan,nan
821.1721611721612,825.6043956043957,850.989010989011,830.4395604395604,nan,nan
836.0805860805862,821.5750915750916,849.3772893772895,840.1098901098901,nan,nan
828.4249084249085,820.7692307692308,855.0183150183151,841.3186813186813,nan,nan
823.1868131868132,821.978021978022,853.0036630036631,840.5128205128206,nan,nan
821.5750915750916,820.7692307692308,851.3919413919414,834.4688644688645,nan,nan
825.2014652014652,824.3956043956044,850.989010989011,833.6630036630037,nan,nan
819.96336996337,826.4102564102565,850.989010989011,838.901098901099,nan,nan
820.7692307692308,821.5750915750916,850.5860805860806,839.7069597069598,nan,nan
822.3809523809524,822.7838827838829,847.7655677655678,841.7216117216118,nan,nan
825.6043956043957,821.1721611721612,848.1684981684982,839.3040293040293,nan,nan
824.3956043956044,822.7838827838829,846.959706959707,840.5128205128206,nan,nan
836.4835164835165,825.2014652014652,850.989010989011,848.1684981684982,nan,nan
829.2307692307693,822.3809523809524,853.0036630036631,853.0036630036631,nan,nan
824.7985347985348,821.978021978022,850.5860805860806,847.3626373626374,nan,nan
824.3956043956044,823.1868131868132,850.1831501831502,838.901098901099,nan,nan
823.992673992674,824.3956043956044,851.7948717948718,840.9157509157509,nan,nan
828.8278388278388,823.992673992674,851.7948717948718,830.8424908424909,nan,nan
817.5457875457876,820.3663003663004,853.8095238095239,834.4688644688645,nan,nan
816.3369963369963,819.1575091575091,853.0036630036631,843.7362637362637,nan,nan
823.1868131868132,821.1721611721612,853.4065934065934,847.3626373626374,nan,nan
831.2454212454213,819.5604395604396,854.6153846153846,853.4065934065934,nan,nan
823.5897435897436,819.5604395604396,855.0183150183151,846.5567765567765,nan,nan
823.1868131868132,821.978021978022,856.6300366300367,840.5128205128206,nan,nan
826.007326007326,822.7838827838829,855.8241758241759,843.7362637362637,nan,nan
823.5897435897436,819.96336996337,854.2124542124542,846.5567765567765,nan,nan
821.1721611721612,818.3516483516484,856.6300366300367,844.945054945055,nan,nan
830.4395604395604,826.007326007326,850.5860805860806,834.8717948717949,nan,nan
835.6776556776557,823.1868131868132,848.5714285714286,846.1538461538462,nan,nan
830.8424908424909,823.992673992674,848.1684981684982,840.5128205128206,nan,nan
825.6043956043957,823.992673992674,848.1684981684982,837.2893772893773,nan,nan
828.4249084249085,829.2307692307693,848.5714285714286,843.7362637362637,nan,nan
828.4249084249085,824.3956043956044,851.7948717948718,844.1391941391942,nan,nan
828.8278388278388,824.7985347985348,848.5714285714286,853.0036630036631,nan,nan
826.4102564102565,823.5897435897436,851.7948717948718,851.3919413919414,nan,nan
825.6043956043957,823.1868131868132,851.3919413919414,840.5128205128206,nan,nan
824.7985347985348,820.3663003663004,848.1684981684982,842.1245421245421,nan,nan
825.6043956043957,821.978021978022,849.3772893772895,837.6923076923077,nan,nan
824.7985347985348,821.5750915750916,848.974358974359,837.2893772893773,nan,nan
828.4249084249085,823.5897435897436,847.7655677655678,842.1245421245421,nan,nan
824.7985347985348,825.6043956043957,848.5714285714286,830.4395604395604,nan,nan
826.4102564102565,824.3956043956044,849.7802197802198,836.886446886447,nan,nan
825.2014652014652,825.6043956043957,848.974358974359,840.9157509157509,nan,nan
828.4249084249085,823.1868131868132,851.3919413919414,843.7362637362637,nan,nan
823.1868131868132,826.4102564102565,846.5567765567765,838.901098901099,nan,nan
822.7838827838829,831.2454212454213,849.7802197802198,844.1391941391942,nan,nan
830.0366300366301,827.6190476190476,851.3919413919414,841.3186813186813,nan,nan
823.992673992674,820.7692307692308,847.7655677655678,840.9157509157509,nan,nan
828.4249084249085,825.6043956043957,844.1391941391942,838.901098901099,nan,nan
819.96336996337,823.5897435897436,848.1684981684982,846.1538461538462,nan,nan
823.992673992674,828.4249084249085,849.3772893772895,842.5274725274726,nan,nan
826.007326007326,827.6190476190476,848.974358974359,847.7655677655678,nan,nan
821.5750915750916,823.992673992674,848.974358974359,844.945054945055,nan,nan
815.5311355311355,821.5750915750916,848.974358974359,844.5421245421246,nan,nan
820.7692307692308,820.3663003663004,853.8095238095239,841.7216117216118,nan,nan
823.5897435897436,822.3809523809524,855.0183150183151,835.2747252747253,nan,nan
818.7545787545788,824.7985347985348,848.974358974359,833.6630036630037,nan,nan
819.1575091575091,823.1868131868132,847.3626373626374,836.4835164835165,nan,nan
826.007326007326,822.3809523809524,850.5860805860806,846.5567765567765,nan,nan
817.948717948718,822.7838827838829,850.1831501831502,849.7802197802198,nan,nan
823.1868131868132,822.3809523809524,855.8241758241759,847.7655677655678,nan,nan
834.8717948717949,828.021978021978,857.8388278388279,853.8095238095239,nan,nan
836.4835164835165,828.021978021978,853.0036630036631,852.1978021978023,nan,nan
838.901098901099,828.8278388278388,852.1978021978023,846.959706959707,nan,nan
836.4835164835165,830.8424908424909,851.7948717948718,850.989010989011,nan,nan
832.0512820512821,827.2161172161173,850.5860805860806,846.1538461538462,nan,nan
837.6923076923077,826.4102564102565,850.989010989011,856.6300366300367,nan,nan
825.6043956043957,822.7838827838829,849.7802197802198,836.0805860805862,nan,nan
829.6336996336996,821.5750915750916,850.1831501831502,836.886446886447,nan,nan
832.0512820512821,822.3809523809524,852.6007326007326,840.5128205128206,nan,nan
827.6190476190476,824.7985347985348,853.0036630036631,842.5274725274726,nan,nan
826.8131868131868,826.007326007326,849.7802197802198,840.5128205128206,nan,nan
834.4688644688645,825.2014652014652,849.7802197802198,851.7948717948718,nan,nan
826.4102564102565,822.3809523809524,853.4065934065934,845.3479853479854,nan,nan
823.5897435897436,823.992673992674,854.6153846153846,832.4542124542124,nan,nan
840.9157509157509,824.7985347985348,850.5860805860806,839.7069597069598,nan,nan
838.0952380952381,820.7692307692308,851.3919413919414,847.3626373626374,nan,nan
830.0366300366301,820.7692307692308,853.0036630036631,855.0183150183151,nan,nan
833.6630036630037,824.7985347985348,853.0036630036631,850.989010989011,nan,nan
832.0512820512821,827.6190476190476,853.4065934065934,852.6007326007326,nan,nan
828.8278388278388,820.7692307692308,851.7948717948718,848.5714285714286,nan,nan
836.0805860805862,823.1868131868132,848.1684981684982,848.1684981684982,nan,nan
837.6923076923077,823.992673992674,849.3772893772895,839.3040293040293,nan,nan
829.6336996336996,823.1868131868132,853.4065934065934,844.1391941391942,nan,nan
832.8571428571429,824.3956043956044,854.6153846153846,836.0805860805862,nan,nan
829.6336996336996,825.6043956043957,853.4065934065934,834.4688644688645,nan,nan
830.0366300366301,826.4102564102565,853.4065934065934,845.7509157509157,nan,nan
830.4395604395604,825.2014652014652,856.2271062271062,839.3040293040293,nan,nan
819.1575091575091,822.7838827838829,855.4212454212454,834.8717948717949,nan,nan
815.1282051282052,817.1428571428571,853.4065934065934,849.3772893772895,nan,nan
814.7252747252747,813.5164835164835,856.2271062271062,845.3479853479854,nan,nan
824.3956043956044,815.1282051282052,853.4065934065934,842.9304029304029,nan,nan
826.4102564102565,817.948717948718,850.5860805860806,844.5421245421246,nan,nan
824.3956043956044,818.3516483516484,855.8241758241759,844.5421245421246,nan,nan
814.7252747252747,822.3809523809524,854.6153846153846,836.4835164835165,nan,nan
822.7838827838829,822.3809523809524,852.6007326007326,831.6483516483516,nan,nan
825.2014652014652,825.6043956043957,850.989010989011,838.4981684981685,nan,nan
830.4395604395604,823.1868131868132,852.1978021978023,845.3479853479854,nan,nan
829.6336996336996,827.2161172161173,851.7948717948718,837.2893772893773,nan,nan
833.2600732600733,828.8278388278388,849.7802197802198,834.4688644688645,nan,nan
824.7985347985348,826.8131868131868,849.7802197802198,834.4688644688645,nan,nan
818.7545787545788,823.992673992674,848.1684981684982,830.0366300366301,nan,nan
825.6043956043957,821.1721611721612,848.974358974359,833.6630036630037,nan,nan
826.4102564102565,820.3663003663004,851.3919413919414,836.0805860805862,nan,nan
823.5897435897436,820.7692307692308,848.974358974359,837.6923076923077,nan,nan
823.1868131868132,819.5604395604396,848.5714285714286,838.901098901099,nan,nan
826.8131868131868,817.948717948718,850.5860805860806,840.1098901098901,nan,nan
826.007326007326,821.978021978022,849.3772893772895,846.5567765567765,nan,nan
824.7985347985348,820.3663003663004,849.7802197802198,839.7069597069598,nan,nan
821.1721611721612,819.5604395604396,850.5860805860806,833.6630036630037,nan,nan
817.5457875457876,821.1721611721612,849.3772893772895,835.6776556776557,nan,nan
815.934065934066,823.5897435897436,848.974358974359,838.901098901099,nan,nan
825.2014652014652,822.7838827838829,851.7948717948718,842.5274725274726,nan,nan
821.5750915750916,821.5750915750916,852.6007326007326,839.7069597069598,nan,nan
816.7399267399268,822.7838827838829,851.7948717948718,845.7509157509157,nan,nan
821.5750915750916,823.5897435897436,851.7948717948718,843.7362637362637,nan,nan
819.5604395604396,822.3809523809524,852.1978021978023,836.0805860805862,nan,nan
823.1868131868132,817.5457875457876,850.5860805860806,841.7216117216118,nan,nan
825.6043956043957,819.96336996337,850.1831501831502,841.3186813186813,nan,nan
821.1721611721612,823.1868131868132,849.7802197802198,841.3186813186813,nan,nan
823.1868131868132,825.2014652014652,849.3772893772895,841.7216117216118,nan,nan
827.6190476190476,823.5897435897436,848.1684981684982,841.7216117216118,nan,nan
826.4102564102565,829.2307692307693,846.959706959707,839.3040293040293,nan,nan
826.007326007326,828.4249084249085,846.959706959707,843.7362637362637,nan,nan
829.6336996336996,824.3956043956044,849.3772893772895,845.7509157509157,nan,nan
834.8717948717949,829.2307692307693,850.989010989011,842.5274725274726,nan,nan
832.4542124542124,833.6630036630037,850.5860805860806,844.5421245421246,nan,nan
826.4102564102565,824.7985347985348,854.6153846153846,842.1245421245421,nan,nan
819.96336996337,822.7838827838829,853.0036630036631,844.1391941391942,nan,nan
817.948717948718,819.1575091575091,853.0036630036631,834.8717948717949,nan,nan
815.1282051282052,816.3369963369963,851.3919413919414,834.4688644688645,nan,nan
814.7252747252747,817.5457875457876,850.1831501831502,834.4688644688645,nan,nan
817.948717948718,820.7692307692308,849.7802197802198,837.2893772893773,nan,nan
828.8278388278388,827.6190476190476,854.2124542124542,844.5421245421246,nan,nan
824.7985347985348,828.021978021978,855.0183150183151,841.3186813186813,nan,nan
828.021978021978,826.8131868131868,852.1978021978023,838.4981684981685,nan,nan
823.992673992674,825.2014652014652,846.5567765567765,830.0366300366301,nan,nan
832.0512820512821,830.0366300366301,849.7802197802198,838.4981684981685,nan,nan
832.0512820512821,828.021978021978,851.7948717948718,848.974358974359,nan,nan
829.2307692307693,828.8278388278388,850.1831501831502,840.5128205128206,nan,nan
830.0366300366301,831.2454212454213,852.6007326007326,837.6923076923077,nan,nan
833.2600732600733,829.6336996336996,856.6300366300367,845.7509157509157,nan,nan
832.8571428571429,829.2307692307693,857.4358974358975,845.3479853479854,nan,nan
825.2014652014652,825.2014652014652,850.989010989011,839.3040293040293,nan,nan
835.6776556776557,828.8278388278388,853.4065934065934,848.974358974359,nan,nan
821.978021978022,826.4102564102565,855.4212454212454,844.945054945055,nan,nan
824.3956043956044,828.021978021978,846.1538461538462,836.886446886447,nan,nan
842.1245421245421,826.4102564102565,849.3772893772895,837.2893772893773,nan,nan
834.4688644688645,827.6190476190476,850.1831501831502,838.901098901099,nan,nan
815.934065934066,825.6043956043957,849.3772893772895,834.0659340659341,nan,nan
835.6776556776557,825.6043956043957,854.2124542124542,836.4835164835165,nan,nan
826.4102564102565,823.1868131868132,848.1684981684982,832.4542124542124,nan,nan
813.1135531135532,822.7838827838829,853.4065934065934,840.1098901098901,nan,nan
823.1868131868132,820.3663003663004,853.8095238095239,859.4505494505495,nan,nan
819.96336996337,818.7545787545788,854.6153846153846,850.5860805860806,nan,nan
827.2161172161173,820.3663003663004,853.8095238095239,843.3333333333334,nan,nan
831.2454212454213,823.1868131868132,852.6007326007326,850.5860805860806,nan,nan
827.2161172161173,823.1868131868132,851.3919413919414,842.9304029304029,nan,nan
831.6483516483516,821.1721611721612,850.989010989011,844.945054945055,nan,nan
832.8571428571429,823.992673992674,850.5860805860806,835.2747252747253,nan,nan
834.0659340659341,822.3809523809524,850.1831501831502,841.3186813186813,nan,nan
829.6336996336996,822.3809523809524,848.5714285714286,844.1391941391942,nan,nan
834.0659340659341,823.1868131868132,847.3626373626374,845.3479853479854,nan,nan
822.3809523809524,822.7838827838829,848.1684981684982,840.1098901098901,nan,nan
826.007326007326,819.1575091575091,852.1978021978023,839.7069597069598,nan,nan
831.6483516483516,829.6336996336996,850.5860805860806,841.3186813186813,nan,nan
827.6190476190476,829.2307692307693,851.7948717948718,840.5128205128206,nan,nan
826.007326007326,829.2307692307693,853.4065934065934,844.945054945055,nan,nan
826.8131868131868,832.0512820512821,852.1978021978023,840.1098901098901,nan,nan
827.6190476190476,829.2307692307693,850.5860805860806,832.8571428571429,nan,nan
830.0366300366301,826.4102564102565,853.8095238095239,839.3040293040293,nan,nan
828.021978021978,826.8131868131868,851.3919413919414,839.3040293040293,nan,nan
814.3223443223443,823.1868131868132,844.945054945055,832.4542124542124,nan,nan
819.1575091575091,816.3369963369963,847.3626373626374,838.901098901099,nan,nan
824.7985347985348,819.1575091575091,851.3919413919414,834.0659340659341,nan,nan
824.7985347985348,821.1721611721612,850.5860805860806,836.886446886447,nan,nan
821.1721611721612,821.978021978022,847.3626373626374,834.4688644688645,nan,nan
818.7545787545788,822.7838827838829,846.959706959707,835.2747252747253,nan,nan
830.4395604395604,820.3663003663004,848.974358974359,835.2747252747253,nan,nan
821.5750915750916,823.1868131868132,849.7802197802198,838.0952380952381,nan,nan
812.7106227106227,823.1868131868132,852.1978021978023,838.4981684981685,nan,nan
811.0989010989011,817.5457875457876,853.4065934065934,847.3626373626374,nan,nan
815.934065934066,816.3369963369963,853.0036630036631,844.945054945055,nan,nan
819.5604395604396,816.3369963369963,852.6007326007326,838.4981684981685,nan,nan
823.992673992674,815.1282051282052,852.6007326007326,847.7655677655678,nan,nan
822.7838827838829,820.7692307692308,851.3919413919414,842.1245421245421,nan,nan
823.1868131868132,821.978021978022,851.7948717948718,840.9157509157509,nan,nan
825.6043956043957,821.1721611721612,855.4212454212454,846.1538461538462,nan,nan
832.8571428571429,821.1721611721612,857.032967032967,848.5714285714286,nan,nan
823.1868131868132,822.7838827838829,854.6153846153846,846.959706959707,nan,nan
834.8717948717949,823.1868131868132,850.1831501831502,843.7362637362637,nan,nan
829.2307692307693,821.978021978022,848.974358974359,840.9157509157509,nan,nan
828.021978021978,819.96336996337,850.1831501831502,843.7362637362637,nan,nan
832.4542124542124,824.3956043956044,849.3772893772895,850.989010989011,nan,nan
827.6190476190476,824.7985347985348,851.7948717948718,849.7802197802198,nan,nan
824.3956043956044,824.3956043956044,854.6153846153846,842.5274725274726,nan,nan
823.1868131868132,823.5897435897436,853.0036630036631,835.6776556776557,nan,nan
819.1575091575091,818.3516483516484,852.6007326007326,845.3479853479854,nan,nan
820.7692307692308,820.3663003663004,852.1978021978023,845.7509157509157,nan,nan
821.5750915750916,817.948717948718,848.1684981684982,842.9304029304029,nan,nan
822.7838827838829,816.7399267399268,848.974358974359,842.1245421245421,nan,nan
827.6190476190476,823.992673992674,850.989010989011,836.4835164835165,nan,nan
825.2014652014652,824.7985347985348,851.3919413919414,831.2454212454213,nan,nan
825.2014652014652,823.5897435897436,851.3919413919414,840.5128205128206,nan,nan
831.2454212454213,828.021978021978,850.5860805860806,846.1538461538462,nan,nan
835.2747252747253,826.8131868131868,850.989010989011,843.7362637362637,nan,nan
834.8717948717949,828.4249084249085,852.6007326007326,840.1098901098901,nan,nan
836.886446886447,831.2454212454213,851.7948717948718,844.945054945055,nan,nan
834.4688644688645,828.4249084249085,852.1978021978023,850.1831501831502,nan,nan
828.021978021978,826.007326007326,853.8095238095239,837.2893772893773,nan,nan
827.6190476190476,825.2014652014652,852.6007326007326,841.3186813186813,nan,nan
830.4395604395604,826.007326007326,847.7655677655678,841.3186813186813,nan,nan
836.0805860805862,826.007326007326,848.5714285714286,840.1098901098901,nan,nan
832.8571428571429,825.2014652014652,848.974358974359,841.7216117216118,nan,nan
825.6043956043957,826.8131868131868,848.5714285714286,843.3333333333334,nan,nan
828.021978021978,830.0366300366301,850.5860805860806,844.1391941391942,nan,nan
830.0366300366301,827.6190476190476,852.1978021978023,845.3479853479854,nan,nan
832.0512820512821,826.8131868131868,853.8095238095239,840.1098901098901,nan,nan
832.8571428571429,832.0512820512821,856.6300366300367,852.1978021978023,nan,nan
832.8571428571429,824.7985347985348,854.2124542124542,832.8571428571429,nan,nan
826.007326007326,826.8131868131868,849.7802197802198,838.0952380952381,nan,nan
831.2454212454213,827.6190476190476,847.7655677655678,853.0036630036631,nan,nan
830.8424908424909,831.2454212454213,850.1831501831502,840.5128205128206,nan,nan
833.2600732600733,829.6336996336996,853.0036630036631,846.5567765567765,nan,nan
822.3809523809524,823.1868131868132,848.974358974359,840.9157509157509,nan,nan
832.0512820512821,821.1721611721612,843.3333333333334,844.1391941391942,nan,nan
827.2161172161173,821.1721611721612,843.7362637362637,838.4981684981685,nan,nan
824.7985347985348,825.2014652014652,844.1391941391942,834.4688644688645,nan,nan
819.96336996337,822.3809523809524,848.1684981684982,843.3333333333334,nan,nan
821.978021978022,821.978021978022,848.974358974359,843.3333333333334,nan,nan
817.1428571428571,820.7692307692308,848.5714285714286,833.6630036630037,nan,nan
820.3663003663004,821.1721611721612,846.959706959707,828.4249084249085,nan,nan
819.5604395604396,822.3809523809524,847.3626373626374,834.8717948717949,nan,nan
815.1282051282052,820.3663003663004,848.1684981684982,834.4688644688645,nan,nan
819.5604395604396,821.978021978022,849.7802197802198,829.2307692307693,nan,nan
818.3516483516484,824.7985347985348,846.1538461538462,837.6923076923077,nan,nan
824.3956043956044,819.96336996337,844.5421245421246,836.886446886447,nan,nan
826.8131868131868,821.1721611721612,848.1684981684982,834.0659340659341,nan,nan
822.7838827838829,826.007326007326,849.7802197802198,842.1245421245421,nan,nan
824.7985347985348,823.5897435897436,847.7655677655678,839.7069597069598,nan,nan
822.3809523809524,823.5897435897436,847.3626373626374,835.6776556776557,nan,nan
823.992673992674,829.2307692307693,848.5714285714286,840.5128205128206,nan,nan
825.2014652014652,832.4542124542124,849.3772893772895,838.901098901099,nan,nan
824.3956043956044,827.6190476190476,851.3919413919414,839.7069597069598,nan,nan
823.1868131868132,827.2161172161173,845.3479853479854,834.8717948717949,nan,nan
826.007326007326,826.8131868131868,848.1684981684982,841.7216117216118,nan,nan
824.3956043956044,826.4102564102565,847.7655677655678,831.6483516483516,nan,nan
816.7399267399268,820.7692307692308,852.6007326007326,838.0952380952381,nan,nan
822.3809523809524,822.7838827838829,855.4212454212454,837.6923076923077,nan,nan
817.5457875457876,828.8278388278388,853.8095238095239,838.4981684981685,nan,nan
819.1575091575091,826.8131868131868,851.7948717948718,837.6923076923077,nan,nan
817.948717948718,824.7985347985348,850.1831501831502,843.7362637362637,nan,nan
818.3516483516484,828.8278388278388,849.7802197802198,837.2893772893773,nan,nan
825.6043956043957,827.6190476190476,850.989010989011,840.9157509157509,nan,nan
810.2930402930403,827.6190476190476,849.7802197802198,827.6190476190476,nan,nan
812.3076923076924,824.3956043956044,848.974358974359,828.4249084249085,nan,nan
815.934065934066,822.3809523809524,851.3919413919414,825.2014652014652,nan,nan
817.1428571428571,826.4102564102565,852.1978021978023,828.8278388278388,nan,nan
819.5604395604396,826.007326007326,850.5860805860806,833.2600732600733,nan,nan
823.1868131868132,823.5897435897436,850.989010989011,833.6630036630037,nan,nan
836.4835164835165,830.0366300366301,857.4358974358975,851.3919413919414,nan,nan
821.1721611721612,824.3956043956044,855.4212454212454,840.1098901098901,nan,nan
826.007326007326,824.7985347985348,850.5860805860806,844.1391941391942,nan,nan
825.2014652014652,826.007326007326,852.1978021978023,845.3479853479854,nan,nan
824.7985347985348,827.2161172161173,855.0183150183151,848.5714285714286,nan,nan
827.2161172161173,823.5897435897436,855.0183150183151,840.9157509157509,nan,nan
826.007326007326,828.021978021978,853.0036630036631,843.3333333333334,nan,nan
822.3809523809524,828.4249084249085,848.974358974359,832.4542124542124,nan,nan
826.4102564102565,826.8131868131868,848.5714285714286,838.901098901099,nan,nan
825.6043956043957,824.3956043956044,847.3626373626374,840.9157509157509,nan,nan
831.6483516483516,830.4395604395604,855.4212454212454,850.989010989011,nan,nan
830.0366300366301,828.021978021978,853.0036630036631,841.7216117216118,nan,nan
823.1868131868132,825.2014652014652,849.3772893772895,840.5128205128206,nan,nan
823.1868131868132,822.3809523809524,851.7948717948718,842.9304029304029,nan,nan
824.3956043956044,822.3809523809524,851.3919413919414,836.886446886447,nan,nan
821.1721611721612,821.978021978022,852.6007326007326,840.5128205128206,nan,nan
816.7399267399268,818.7545787545788,850.989010989011,846.1538461538462,nan,nan
824.7985347985348,821.978021978022,849.3772893772895,845.7509157509157,nan,nan
827.6190476190476,823.992673992674,853.8095238095239,841.3186813186813,nan,nan
830.0366300366301,820.7692307692308,850.989010989011,836.886446886447,nan,nan
821.5750915750916,819.96336996337,850.5860805860806,847.3626373626374,nan,nan
819.96336996337,823.992673992674,851.3919413919414,850.1831501831502,nan,nan
819.5604395604396,821.5750915750916,847.7655677655678,840.1098901098901,nan,nan
